game_id,season,date,team,opponent,is_home,went_to_ot,won,goals_for,goals_against,shots_for,shots_against,shot_attempts_for,shot_attempts_against,missed_shots_for,missed_shots_against,blocked_shots_for,blocked_shots_against,pp_goals_for,pp_opportunities_for,pp_goals_against,pp_opportunities_against,faceoffs_won,hits_for,hits_against,giveaways,takeaways,pim
2023020031,20232024,2023-10-14,ANA,VGK,False,False,0,1,4,,,,,,,,,,,,,,,,,,
2023020034,20232024,2023-10-15,ANA,CAR,True,False,1,6,3,,,,,,,,,,,,,,,,,,
2023020059,20232024,2023-10-19,ANA,DAL,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2023020066,20232024,2023-10-21,ANA,ARI,False,False,0,1,2,,,,,,,,,,,,,,,,,,
2023020081,20232024,2023-10-22,ANA,BOS,True,False,0,1,3,,,,,,,,,,,,,,,,,,
2023020084,20232024,2023-10-24,ANA,CBJ,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2023020100,20232024,2023-10-26,ANA,BOS,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020117,20232024,2023-10-28,ANA,PHI,False,False,1,7,4,,,,,,,,,,,,,,,,,,
2023020132,20232024,2023-10-30,ANA,PIT,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020144,20232024,2023-11-01,ANA,ARI,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020175,20232024,2023-11-05,ANA,VGK,True,False,1,4,2,,,,,,,,,,,,,,,,,,
2023020187,20232024,2023-11-07,ANA,PIT,True,False,0,0,2,,,,,,,,,,,,,,,,,,
2023020208,20232024,2023-11-10,ANA,PHI,True,False,0,3,6,,,,,,,,,,,,,,,,,,
2023020226,20232024,2023-11-12,ANA,SJS,True,False,1,4,1,,,,,,,,,,,,,,,,,,
2023020234,20232024,2023-11-14,ANA,NSH,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2023020240,20232024,2023-11-15,ANA,COL,False,False,0,2,8,,,,,,,,,,,,,,,,,,
2023020253,20232024,2023-11-17,ANA,FLA,True,False,0,1,2,,,,,,,,,,,,,,,,,,
2023020271,20232024,2023-11-19,ANA,STL,True,False,0,1,3,,,,,,,,,,,,,,,,,,
2023020290,20232024,2023-11-22,ANA,MTL,True,False,0,3,4,,,,,,,,,,,,,,,,,,
2023020299,20232024,2023-11-24,ANA,LAK,True,False,0,2,5,,,,,,,,,,,,,,,,,,
2023020320,20232024,2023-11-26,ANA,EDM,False,False,0,2,8,,,,,,,,,,,,,,,,,,
2023020336,20232024,2023-11-28,ANA,VAN,False,False,0,1,3,,,,,,,,,,,,,,,,,,
2023020352,20232024,2023-11-30,ANA,WSH,True,False,0,4,5,,,,,,,,,,,,,,,,,,
2023020366,20232024,2023-12-02,ANA,COL,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020386,20232024,2023-12-05,ANA,COL,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2023020399,20232024,2023-12-07,ANA,CHI,False,False,0,0,1,,,,,,,,,,,,,,,,,,
2023020425,20232024,2023-12-10,ANA,WPG,True,False,0,2,4,,,,,,,,,,,,,,,,,,
2023020444,20232024,2023-12-13,ANA,NYI,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2023020456,20232024,2023-12-15,ANA,NYR,False,False,0,1,5,,,,,,,,,,,,,,,,,,
2023020476,20232024,2023-12-17,ANA,NJD,False,False,1,5,1,,,,,,,,,,,,,,,,,,
2023020479,20232024,2023-12-18,ANA,DET,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020508,20232024,2023-12-21,ANA,CGY,True,False,0,0,3,,,,,,,,,,,,,,,,,,
2023020523,20232024,2023-12-23,ANA,SEA,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2023020540,20232024,2023-12-27,ANA,VGK,True,False,1,5,2,,,,,,,,,,,,,,,,,,
2023020553,20232024,2023-12-29,ANA,ARI,True,False,0,0,2,,,,,,,,,,,,,,,,,,
2023020569,20232024,2023-12-31,ANA,EDM,True,False,0,2,7,,,,,,,,,,,,,,,,,,
2023020588,20232024,2024-01-03,ANA,TOR,True,False,0,1,2,,,,,,,,,,,,,,,,,,
2023020604,20232024,2024-01-05,ANA,WPG,True,False,0,1,3,,,,,,,,,,,,,,,,,,
2023020620,20232024,2024-01-07,ANA,DET,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2023020629,20232024,2024-01-09,ANA,NSH,False,False,1,5,3,,,,,,,,,,,,,,,,,,
2023020639,20232024,2024-01-11,ANA,CAR,False,False,0,3,6,,,,,,,,,,,,,,,,,,
2023020661,20232024,2024-01-13,ANA,TBL,False,False,0,1,5,,,,,,,,,,,,,,,,,,
2023020674,20232024,2024-01-15,ANA,FLA,False,False,1,5,4,,,,,,,,,,,,,,,,,,
2023020683,20232024,2024-01-16,ANA,WSH,False,False,0,0,2,,,,,,,,,,,,,,,,,,
2023020715,20232024,2024-01-20,ANA,SJS,False,False,0,3,5,,,,,,,,,,,,,,,,,,
2023020722,20232024,2024-01-21,ANA,NYR,True,False,0,2,5,,,,,,,,,,,,,,,,,,
2023020737,20232024,2024-01-23,ANA,BUF,True,False,1,4,2,,,,,,,,,,,,,,,,,,
2023020751,20232024,2024-01-25,ANA,DAL,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2023020770,20232024,2024-01-27,ANA,MIN,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2023020780,20232024,2024-01-31,ANA,SJS,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2023020803,20232024,2024-02-09,ANA,EDM,True,False,0,3,5,,,,,,,,,,,,,,,,,,
2023020825,20232024,2024-02-13,ANA,MTL,False,False,0,0,5,,,,,,,,,,,,,,,,,,
2023020841,20232024,2024-02-15,ANA,OTT,False,False,1,5,1,,,,,,,,,,,,,,,,,,
2023020858,20232024,2024-02-17,ANA,TOR,False,False,0,2,9,,,,,,,,,,,,,,,,,,
2023020866,20232024,2024-02-19,ANA,BUF,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020886,20232024,2024-02-21,ANA,CBJ,True,False,0,4,7,,,,,,,,,,,,,,,,,,
2023020915,20232024,2024-02-24,ANA,LAK,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2023020922,20232024,2024-02-25,ANA,NSH,True,False,0,2,4,,,,,,,,,,,,,,,,,,
2023020952,20232024,2024-02-29,ANA,SJS,False,False,1,6,4,,,,,,,,,,,,,,,,,,
2023020955,20232024,2024-03-01,ANA,NJD,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020973,20232024,2024-03-03,ANA,VAN,True,False,0,1,2,,,,,,,,,,,,,,,,,,
2023020992,20232024,2024-03-06,ANA,OTT,True,False,1,2,1,,,,,,,,,,,,,,,,,,
2023021007,20232024,2024-03-08,ANA,DAL,True,False,0,2,6,,,,,,,,,,,,,,,,,,
2023021026,20232024,2024-03-10,ANA,NYI,True,False,0,1,6,,,,,,,,,,,,,,,,,,
2023021038,20232024,2024-03-12,ANA,CHI,False,False,0,2,7,,,,,,,,,,,,,,,,,,
2023021054,20232024,2024-03-14,ANA,MIN,False,False,0,0,2,,,,,,,,,,,,,,,,,,
2023021057,20232024,2024-03-15,ANA,WPG,False,False,0,0,6,,,,,,,,,,,,,,,,,,
2023021079,20232024,2024-03-17,ANA,STL,False,False,0,2,4,,,,,,,,,,,,,,,,,,
2023021091,20232024,2024-03-19,ANA,MIN,True,False,0,0,4,,,,,,,,,,,,,,,,,,
2023021105,20232024,2024-03-21,ANA,CHI,True,False,1,4,0,,,,,,,,,,,,,,,,,,
2023021131,20232024,2024-03-24,ANA,TBL,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2023021146,20232024,2024-03-26,ANA,SEA,False,False,0,0,4,,,,,,,,,,,,,,,,,,
2023021162,20232024,2024-03-28,ANA,SEA,False,False,0,2,4,,,,,,,,,,,,,,,,,,
2023021167,20232024,2024-03-30,ANA,EDM,False,False,0,1,6,,,,,,,,,,,,,,,,,,
2023021180,20232024,2024-03-31,ANA,VAN,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2023021195,20232024,2024-04-02,ANA,CGY,False,False,1,5,3,,,,,,,,,,,,,,,,,,
2023021215,20232024,2024-04-05,ANA,SEA,True,False,0,1,3,,,,,,,,,,,,,,,,,,
2023021235,20232024,2024-04-07,ANA,STL,True,False,0,5,6,,,,,,,,,,,,,,,,,,
2023021249,20232024,2024-04-09,ANA,LAK,True,False,1,3,1,,,,,,,,,,,,,,,,,,
2023021268,20232024,2024-04-12,ANA,CGY,True,False,0,3,6,,,,,,,,,,,,,,,,,,
2023021281,20232024,2024-04-13,ANA,LAK,False,False,0,1,3,,,,,,,,,,,,,,,,,,
2023021311,20232024,2024-04-18,ANA,VGK,False,False,1,4,1,,,,,,,,,,,,,,,,,,
2024020037,20242025,2024-10-12,ANA,SJS,False,False,1,2,0,,,,,,,,,,,,,,,,,,
2024020041,20242025,2024-10-13,ANA,VGK,False,False,0,1,3,,,,,,,,,,,,,,,,,,
2024020060,20242025,2024-10-16,ANA,UTA,True,False,1,5,4,,,,,,,,,,,,,,,,,,
2024020074,20242025,2024-10-18,ANA,COL,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2024020090,20242025,2024-10-20,ANA,LAK,True,False,0,1,4,,,,,,,,,,,,,,,,,,
2024020105,20242025,2024-10-22,ANA,SJS,True,False,1,3,1,,,,,,,,,,,,,,,,,,
2024020128,20242025,2024-10-26,ANA,NYR,False,False,0,1,2,,,,,,,,,,,,,,,,,,
2024020137,20242025,2024-10-27,ANA,NJD,False,False,0,2,6,,,,,,,,,,,,,,,,,,
2024020152,20242025,2024-10-29,ANA,NYI,False,False,1,3,1,,,,,,,,,,,,,,,,,,
2024020163,20242025,2024-10-31,ANA,PIT,False,False,0,1,2,,,,,,,,,,,,,,,,,,
2024020191,20242025,2024-11-03,ANA,CHI,True,False,0,2,4,,,,,,,,,,,,,,,,,,
2024020203,20242025,2024-11-05,ANA,VAN,True,False,0,1,5,,,,,,,,,,,,,,,,,,
2024020222,20242025,2024-11-08,ANA,MIN,True,False,0,2,5,,,,,,,,,,,,,,,,,,
2024020238,20242025,2024-11-10,ANA,CBJ,True,False,1,4,2,,,,,,,,,,,,,,,,,,
2024020256,20242025,2024-11-13,ANA,VGK,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020271,20242025,2024-11-15,ANA,DET,True,False,1,6,4,,,,,,,,,,,,,,,,,,
2024020291,20242025,2024-11-18,ANA,DAL,False,False,1,4,2,,,,,,,,,,,,,,,,,,
2024020298,20242025,2024-11-19,ANA,CHI,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2024020317,20242025,2024-11-22,ANA,BUF,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020343,20242025,2024-11-25,ANA,SEA,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020360,20242025,2024-11-27,ANA,SEA,False,False,1,5,2,,,,,,,,,,,,,,,,,,
2024020370,20242025,2024-11-29,ANA,LAK,True,False,0,1,2,,,,,,,,,,,,,,,,,,
2024020392,20242025,2024-12-01,ANA,OTT,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2024020408,20242025,2024-12-04,ANA,VGK,True,False,0,1,4,,,,,,,,,,,,,,,,,,
2024020424,20242025,2024-12-06,ANA,MIN,True,False,0,1,5,,,,,,,,,,,,,,,,,,
2024020445,20242025,2024-12-09,ANA,MTL,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020458,20242025,2024-12-11,ANA,OTT,False,False,0,1,5,,,,,,,,,,,,,,,,,,
2024020459,20242025,2024-12-12,ANA,TOR,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020481,20242025,2024-12-14,ANA,CBJ,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2024020511,20242025,2024-12-18,ANA,WPG,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2024020527,20242025,2024-12-20,ANA,COL,True,False,0,2,4,,,,,,,,,,,,,,,,,,
2024020542,20242025,2024-12-22,ANA,UTA,False,False,1,5,4,,,,,,,,,,,,,,,,,,
2024020557,20242025,2024-12-23,ANA,VGK,False,False,0,1,3,,,,,,,,,,,,,,,,,,
2024020568,20242025,2024-12-28,ANA,PHI,True,False,0,1,3,,,,,,,,,,,,,,,,,,
2024020578,20242025,2024-12-29,ANA,EDM,True,False,1,5,3,,,,,,,,,,,,,,,,,,
2024020598,20242025,2024-12-31,ANA,NJD,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2024020609,20242025,2025-01-02,ANA,WPG,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2024020618,20242025,2025-01-03,ANA,EDM,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020636,20242025,2025-01-05,ANA,TBL,True,False,1,4,1,,,,,,,,,,,,,,,,,,
2024020648,20242025,2025-01-07,ANA,CGY,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020661,20242025,2025-01-09,ANA,STL,False,False,0,2,6,,,,,,,,,,,,,,,,,,
2024020675,20242025,2025-01-11,ANA,PHI,False,False,0,0,6,,,,,,,,,,,,,,,,,,
2024020687,20242025,2025-01-12,ANA,CAR,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2024020697,20242025,2025-01-14,ANA,WSH,False,False,0,0,3,,,,,,,,,,,,,,,,,,
2024020709,20242025,2025-01-16,ANA,TBL,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2024020725,20242025,2025-01-18,ANA,FLA,False,False,0,0,3,,,,,,,,,,,,,,,,,,
2024020756,20242025,2025-01-21,ANA,FLA,True,False,0,2,5,,,,,,,,,,,,,,,,,,
2024020769,20242025,2025-01-23,ANA,PIT,True,False,1,5,1,,,,,,,,,,,,,,,,,,
2024020787,20242025,2025-01-25,ANA,NSH,True,False,1,5,2,,,,,,,,,,,,,,,,,,
2024020806,20242025,2025-01-28,ANA,SEA,False,False,1,6,4,,,,,,,,,,,,,,,,,,
2024020818,20242025,2025-01-30,ANA,CGY,False,False,0,1,4,,,,,,,,,,,,,,,,,,
2024020837,20242025,2025-02-02,ANA,MTL,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2024020856,20242025,2025-02-04,ANA,DAL,True,False,1,2,1,,,,,,,,,,,,,,,,,,
2024020888,20242025,2025-02-08,ANA,LAK,False,False,1,2,1,,,,,,,,,,,,,,,,,,
2024020899,20242025,2025-02-22,ANA,BOS,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2024020908,20242025,2025-02-23,ANA,DET,False,False,0,4,5,,,,,,,,,,,,,,,,,,
2024020919,20242025,2025-02-25,ANA,BUF,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2024020944,20242025,2025-02-27,ANA,VAN,True,False,1,5,2,,,,,,,,,,,,,,,,,,
2024020959,20242025,2025-03-01,ANA,CHI,True,False,0,3,6,,,,,,,,,,,,,,,,,,
2024020981,20242025,2025-03-04,ANA,EDM,False,False,1,6,2,,,,,,,,,,,,,,,,,,
2024020986,20242025,2025-03-05,ANA,VAN,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2024021002,20242025,2025-03-07,ANA,STL,True,False,0,3,4,,,,,,,,,,,,,,,,,,
2024021020,20242025,2025-03-09,ANA,NYI,True,False,1,4,1,,,,,,,,,,,,,,,,,,
2024021033,20242025,2025-03-11,ANA,WSH,True,False,0,4,7,,,,,,,,,,,,,,,,,,
2024021038,20242025,2025-03-12,ANA,UTA,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2024021053,20242025,2025-03-14,ANA,NSH,True,False,1,2,1,,,,,,,,,,,,,,,,,,
2024021068,20242025,2025-03-16,ANA,STL,False,False,0,2,7,,,,,,,,,,,,,,,,,,
2024021083,20242025,2025-03-18,ANA,DAL,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2024021096,20242025,2025-03-20,ANA,NSH,False,False,1,4,1,,,,,,,,,,,,,,,,,,
2024021123,20242025,2025-03-23,ANA,CAR,True,False,0,2,5,,,,,,,,,,,,,,,,,,
2024021142,20242025,2025-03-26,ANA,BOS,True,False,1,6,2,,,,,,,,,,,,,,,,,,
2024021158,20242025,2025-03-28,ANA,NYR,True,False,1,5,4,,,,,,,,,,,,,,,,,,
2024021176,20242025,2025-03-30,ANA,TOR,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2024021190,20242025,2025-04-01,ANA,SJS,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2024021203,20242025,2025-04-03,ANA,CGY,False,False,0,1,4,,,,,,,,,,,,,,,,,,
2024021212,20242025,2025-04-05,ANA,VAN,False,False,0,2,6,,,,,,,,,,,,,,,,,,
2024021232,20242025,2025-04-07,ANA,EDM,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2024021249,20242025,2025-04-09,ANA,CGY,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2024021259,20242025,2025-04-10,ANA,LAK,False,False,0,1,6,,,,,,,,,,,,,,,,,,
2024021284,20242025,2025-04-13,ANA,COL,True,False,0,2,4,,,,,,,,,,,,,,,,,,
2024021298,20242025,2025-04-15,ANA,MIN,False,False,0,2,3,,,,,,,,,,,,,,,,,,
2024021302,20242025,2025-04-16,ANA,WPG,False,False,0,1,2,,,,,,,,,,,,,,,,,,
2025020021,20252026,2025-10-09,ANA,SEA,False,False,0,1,3,,,,,,,,,,,,,,,,,,
2025020036,20252026,2025-10-11,ANA,SJS,False,False,1,7,6,,,,,,,,,,,,,,,,,,
2025020056,20252026,2025-10-14,ANA,PIT,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020070,20252026,2025-10-16,ANA,CAR,True,False,0,1,4,,,,,,,,,,,,,,,,,,
2025020091,20252026,2025-10-19,ANA,CHI,False,False,0,1,2,,,,,,,,,,,,,,,,,,
2025020105,20252026,2025-10-21,ANA,NSH,False,False,1,5,2,,,,,,,,,,,,,,,,,,
2025020111,20252026,2025-10-23,ANA,BOS,False,False,1,7,5,,,,,,,,,,,,,,,,,,
2025020129,20252026,2025-10-25,ANA,TBL,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2025020153,20252026,2025-10-28,ANA,FLA,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2025020180,20252026,2025-10-31,ANA,DET,True,False,1,5,2,,,,,,,,,,,,,,,,,,
2025020197,20252026,2025-11-02,ANA,NJD,True,False,1,4,1,,,,,,,,,,,,,,,,,,
2025020211,20252026,2025-11-04,ANA,FLA,True,False,1,7,3,,,,,,,,,,,,,,,,,,
2025020224,20252026,2025-11-06,ANA,DAL,False,False,1,7,5,,,,,,,,,,,,,,,,,,
2025020242,20252026,2025-11-08,ANA,VGK,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020251,20252026,2025-11-09,ANA,WPG,True,False,1,4,1,,,,,,,,,,,,,,,,,,
2025020262,20252026,2025-11-11,ANA,COL,False,False,0,1,4,,,,,,,,,,,,,,,,,,
2025020272,20252026,2025-11-13,ANA,DET,False,False,0,3,6,,,,,,,,,,,,,,,,,,
2025020284,20252026,2025-11-15,ANA,MIN,False,False,0,0,2,,,,,,,,,,,,,,,,,,
2025020306,20252026,2025-11-17,ANA,UTA,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2025020318,20252026,2025-11-19,ANA,BOS,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020329,20252026,2025-11-20,ANA,OTT,True,False,0,2,3,,,,,,,,,,,,,,,,,,
2025020346,20252026,2025-11-22,ANA,VGK,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020374,20252026,2025-11-26,ANA,VAN,True,False,0,4,5,,,,,,,,,,,,,,,,,,
2025020384,20252026,2025-11-28,ANA,LAK,True,False,1,5,4,,,,,,,,,,,,,,,,,,
2025020403,20252026,2025-11-30,ANA,CHI,False,False,0,3,5,,,,,,,,,,,,,,,,,,
2025020409,20252026,2025-12-01,ANA,STL,False,False,1,4,1,,,,,,,,,,,,,,,,,,
2025020424,20252026,2025-12-03,ANA,UTA,True,False,0,0,7,,,,,,,,,,,,,,,,,,
2025020440,20252026,2025-12-05,ANA,WSH,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020460,20252026,2025-12-07,ANA,CHI,True,False,1,7,1,,,,,,,,,,,,,,,,,,
2025020470,20252026,2025-12-09,ANA,PIT,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020482,20252026,2025-12-11,ANA,NYI,False,False,0,2,5,,,,,,,,,,,,,,,,,,
2025020495,20252026,2025-12-13,ANA,NJD,False,False,0,1,4,,,,,,,,,,,,,,,,,,
2025020515,20252026,2025-12-15,ANA,NYR,False,False,1,4,1,,,,,,,,,,,,,,,,,,
2025020525,20252026,2025-12-16,ANA,CBJ,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2025020548,20252026,2025-12-19,ANA,DAL,True,False,0,3,8,,,,,,,,,,,,,,,,,,
2025020560,20252026,2025-12-20,ANA,CBJ,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020573,20252026,2025-12-22,ANA,SEA,True,False,0,1,3,,,,,,,,,,,,,,,,,,
2025020597,20252026,2025-12-27,ANA,LAK,False,False,0,1,6,,,,,,,,,,,,,,,,,,
2025020615,20252026,2025-12-29,ANA,SJS,True,False,0,4,5,,,,,,,,,,,,,,,,,,
2025020624,20252026,2025-12-31,ANA,TBL,True,False,0,3,4,,,,,,,,,,,,,,,,,,
2025020643,20252026,2026-01-02,ANA,MIN,True,False,0,2,5,,,,,,,,,,,,,,,,,,
2025020663,20252026,2026-01-05,ANA,WSH,False,False,0,4,7,,,,,,,,,,,,,,,,,,
2025020670,20252026,2026-01-06,ANA,PHI,False,False,0,2,5,,,,,,,,,,,,,,,,,,
2025020688,20252026,2026-01-08,ANA,CAR,False,False,0,2,5,,,,,,,,,,,,,,,,,,
2025020701,20252026,2026-01-10,ANA,BUF,False,False,0,3,5,,,,,,,,,,,,,,,,,,
2025020734,20252026,2026-01-13,ANA,DAL,True,False,1,3,1,,,,,,,,,,,,,,,,,,
2025020753,20252026,2026-01-16,ANA,LAK,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2025020766,20252026,2026-01-17,ANA,LAK,True,False,1,2,1,,,,,,,,,,,,,,,,,,
2025020779,20252026,2026-01-19,ANA,NYR,True,False,1,5,3,,,,,,,,,,,,,,,,,,
2025020789,20252026,2026-01-21,ANA,COL,False,False,1,2,1,,,,,,,,,,,,,,,,,,
2025020809,20252026,2026-01-23,ANA,SEA,False,False,1,4,2,,,,,,,,,,,,,,,,,,
2025020824,20252026,2026-01-25,ANA,CGY,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020829,20252026,2026-01-26,ANA,EDM,False,False,0,4,7,,,,,,,,,,,,,,,,,,
2025020855,20252026,2026-01-29,ANA,VAN,False,False,0,0,2,,,,,,,,,,,,,,,,,,
2025020875,20252026,2026-02-01,ANA,VGK,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2025020892,20252026,2026-02-03,ANA,SEA,True,False,1,4,2,,,,,,,,,,,,,,,,,,
2025020917,20252026,2026-02-25,ANA,EDM,True,False,1,6,5,,,,,,,,,,,,,,,,,,
2025020933,20252026,2026-02-27,ANA,WPG,True,False,1,5,4,,,,,,,,,,,,,,,,,,
2025020952,20252026,2026-03-01,ANA,CGY,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2025020968,20252026,2026-03-03,ANA,COL,True,False,0,1,5,,,,,,,,,,,,,,,,,,
2025020973,20252026,2026-03-04,ANA,NYI,True,False,1,5,1,,,,,,,,,,,,,,,,,,
2025020987,20252026,2026-03-06,ANA,MTL,True,False,1,6,5,,,,,,,,,,,,,,,,,,
2025021006,20252026,2026-03-08,ANA,STL,True,False,0,0,4,,,,,,,,,,,,,,,,,,
2025021022,20252026,2026-03-10,ANA,WPG,False,False,1,4,1,,,,,,,,,,,,,,,,,,
2025021029,20252026,2026-03-12,ANA,TOR,False,False,0,4,6,,,,,,,,,,,,,,,,,,
2023020017,20232024,2023-10-13,ARI,NJD,False,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020037,20232024,2023-10-16,ARI,NYR,False,False,0,1,2,,,,,,,,,,,,,,,,,,
2023020043,20232024,2023-10-17,ARI,NYI,False,False,0,0,1,,,,,,,,,,,,,,,,,,
2023020057,20232024,2023-10-19,ARI,STL,False,False,1,6,2,,,,,,,,,,,,,,,,,,
2023020066,20232024,2023-10-21,ARI,ANA,True,False,1,2,1,,,,,,,,,,,,,,,,,,
2023020097,20232024,2023-10-24,ARI,LAK,False,False,0,3,6,,,,,,,,,,,,,,,,,,
2023020115,20232024,2023-10-27,ARI,LAK,True,False,0,4,5,,,,,,,,,,,,,,,,,,
2023020137,20232024,2023-10-30,ARI,CHI,True,False,1,8,1,,,,,,,,,,,,,,,,,,
2023020144,20232024,2023-11-01,ARI,ANA,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2023020153,20232024,2023-11-02,ARI,MTL,True,False,1,3,2,,,,,,,,,,,,,,,,,,
2023020160,20232024,2023-11-04,ARI,WPG,True,False,0,3,5,,,,,,,,,,,,,,,,,,
2023020185,20232024,2023-11-07,ARI,SEA,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020199,20232024,2023-11-09,ARI,STL,False,False,0,1,2,,,,,,,,,,,,,,,,,,
2023020218,20232024,2023-11-11,ARI,NSH,False,False,1,7,5,,,,,,,,,,,,,,,,,,
2023020233,20232024,2023-11-14,ARI,DAL,False,False,0,3,4,,,,,,,,,,,,,,,,,,
2023020243,20232024,2023-11-16,ARI,CBJ,False,False,1,3,2,,,,,,,,,,,,,,,,,,
2023020262,20232024,2023-11-18,ARI,WPG,False,False,0,2,5,,,,,,,,,,,,,,,,,,
2023020276,20232024,2023-11-20,ARI,LAK,True,False,0,1,4,,,,,,,,,,,,,,,,,,
2023020287,20232024,2023-11-22,ARI,STL,True,False,0,5,6,,,,,,,,,,,,,,,,,,
2023020315,20232024,2023-11-25,ARI,VGK,False,False,1,2,0,,,,,,,,,,,,,,,,,,
2023020334,20232024,2023-11-28,ARI,TBL,True,False,1,3,1,,,,,,,,,,,,,,,,,,
2023020350,20232024,2023-11-30,ARI,COL,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020365,20232024,2023-12-02,ARI,STL,True,False,1,4,1,,,,,,,,,,,,,,,,,,
2023020378,20232024,2023-12-04,ARI,WSH,True,False,1,6,0,,,,,,,,,,,,,,,,,,
2023020400,20232024,2023-12-07,ARI,PHI,True,False,0,1,4,,,,,,,,,,,,,,,,,,
2023020408,20232024,2023-12-09,ARI,BOS,False,False,0,3,5,,,,,,,,,,,,,,,,,,
2023020428,20232024,2023-12-11,ARI,BUF,False,False,0,2,5,,,,,,,,,,,,,,,,,,
2023020434,20232024,2023-12-12,ARI,PIT,False,False,0,2,4,,,,,,,,,,,,,,,,,,
2023020459,20232024,2023-12-15,ARI,SJS,True,False,1,1,0,,,,,,,,,,,,,,,,,,
2023020470,20232024,2023-12-16,ARI,BUF,True,False,1,2,0,,,,,,,,,,,,,,,,,,
2023020493,20232024,2023-12-19,ARI,OTT,True,False,1,4,3,,,,,,,,,,,,,,,,,,
2023020509,20232024,2023-12-21,ARI,SJS,False,False,1,5,2,,,,,,,,,,,,,,,,,,
2023020525,20232024,2023-12-23,ARI,COL,False,False,0,1,4,,,,,,,,,,,,,,,,,,
2023020537,20232024,2023-12-27,ARI,COL,True,False,1,5,4,,,,,,,,,,,,,,,,,,
2023020553,20232024,2023-12-29,ARI,ANA,False,False,1,2,0,,,,,,,,,,,,,,,,,,
2023020581,20232024,2024-01-02,ARI,FLA,True,False,0,1,4,,,,,,,,,,,,,,,,,,
2023020597,20232024,2024-01-04,ARI,NYI,True,False,0,1,5,,,,,,,,,,,,,,,,,,
